percentage,feat_del,iteration,SAA,Feature Driven,Feature Driven-L1,BASE-retrain,CVAR,FDRR_affine0,FDRR_affine1,FDRR_affine2,FDRR_affine3,FDRR_affine4,FDRR_affine5,FDRR_reform0,FDRR_reform1,FDRR_reform2,FDRR_reform3,FDRR_reform4,FDRR_reform5
0.1,3,7,2.7150573193067427,1.03844788427262,1.5586587196222657,0.7994913279024162,1.0834012216837237,0.9173060861695013,1.0577092089549944,1.344826762160858,1.5805865251121054,1.7444730669733937,2.6844922394388706,0.9173060861695013,0.9972912087368915,1.2644361933568293,1.6234448430529433,2.6494617576210198,2.68449223943887
0.05,3,7,2.7150573193067427,0.9746431774776123,1.2128066300552653,0.7829669660415987,1.0243707215516982,0.8740384162007576,1.0188996151105543,1.3113940850295687,1.5520910570029012,1.7188858759378283,2.6844922394388706,0.8740384162007576,0.9647505312942724,1.2529367252195611,1.6383484961274808,2.647060210883739,2.68449223943887
0.0,3,7,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,2,7,2.7150573193067427,3.6514104717937217,5.521482627148146,0.8158988199100479,3.7773687637413103,1.9454024120728237,1.6802915767882207,1.9061260486994227,2.0832199643663056,2.185305493870281,2.6844922394388706,1.9454024120728237,1.3645537516918251,1.0851624594547433,1.0853757350064952,2.650142597716321,2.68449223943887
0.5,2,7,2.7150573193067427,2.1810937737184073,3.318089164364861,0.8010656869321159,2.477805467137514,1.28849299005772,1.3349208571664755,1.5906207472070495,1.79885622906654,1.9345593618041932,2.6844922394388706,1.28849299005772,1.1741015354993714,1.1886891871057879,1.3954953869410185,2.650491511476781,2.68449223943887
0.25,2,7,2.7150573193067427,1.4761735263413378,2.17682365396327,0.7873570285426376,1.6266913542378711,1.093610492240427,1.129729522081745,1.4153508447281047,1.6451509660270933,1.8011658117961051,2.6844922394388706,1.093610492240427,1.0007464576852576,1.1604047585979436,1.5053496318657196,2.647071990849233,2.68449223943887
0.1,2,7,2.7150573193067427,0.9701422387914063,1.5280418712797985,0.7872449576746384,1.083577366247056,0.8627504625411905,0.994436545490194,1.298324933840138,1.5422392717056643,1.7110302451723824,2.6844922394388706,0.8627504625411905,0.9106265415376005,1.1707402733886518,1.5511033180469065,2.6482443073087976,2.68449223943887
0.05,2,7,2.7150573193067427,0.9081222356362245,1.1608439626826161,0.7870697398876837,0.9688893328858348,0.831297110641541,0.9744513986074549,1.2733480836347157,1.518008716239653,1.6895869717497654,2.6844922394388706,0.831297110641541,0.9127002669358184,1.2100760759771816,1.6268861405178099,2.647619145350192,2.68449223943887
0.0,2,7,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,1,7,2.7150573193067427,3.6514104717937217,5.482598658819688,0.7896917081707335,4.168329015619113,1.4258678097539712,1.2964914136752148,1.573693324747433,1.787990818207804,1.927675556541464,2.6844922394388706,1.4258678097539712,0.9821101606871235,0.9435084225347355,1.2797014951267958,2.648548045162445,2.68449223943887
0.5,1,7,2.7150573193067427,2.3439398219984593,3.248809057555122,0.797013933443904,2.527135058709975,1.1207227667165491,1.1428812036753138,1.4286993354652737,1.6560659691019104,1.8122134942743018,2.6844922394388706,1.1207227667165491,0.966322245692607,1.070958199078601,1.4471223334238168,2.6489979033896693,2.68449223943887
0.25,1,7,2.7150573193067427,1.5101397467074702,2.147344674083288,0.7915517011388566,1.6321111267497943,0.8982305530533411,1.0141567984778468,1.3154412295954405,1.5579791771519766,1.723414623518874,2.6844922394388706,0.8982305530533411,0.9071463177060951,1.1496590501231787,1.5454282642712858,2.646685745687808,2.68449223943887
0.1,1,7,2.7150573193067427,1.0178203190324704,1.46621848389448,0.7892037705537467,1.0925044123368863,0.8235827256310996,0.9723182952361511,1.270889285021115,1.5155074224424934,1.688204112947359,2.6844922394388706,0.8235827256310996,0.8821605516972856,1.1982645380050945,1.617501032272656,2.6473726766718055,2.68449223943887
0.05,1,7,2.7150573193067427,0.947556799732395,1.3603656774186577,0.7849335250090314,1.1532902925799864,0.8383104021778442,0.9645210694818469,1.2639397093444957,1.5086382665991536,1.6810797105748447,2.6844922394388706,0.8383104021778442,0.9050201211113451,1.205741119105826,1.6221931453746594,2.6475764464775216,2.68449223943887
0.0,1,7,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,0,7,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.5,0,7,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.25,0,7,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.1,0,7,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.05,0,7,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.0,0,7,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,5,6,2.7150573193067427,3.6514104717937217,5.521482627148146,2.6985353269695755,3.6514104717937217,3.0233290641507224,3.050759941869641,3.0444374348894914,3.06860940746166,3.0433618437427654,2.6844922394388706,3.0233290641507224,3.0239088499924716,3.0234902034841062,2.967682602756833,2.6625045827200644,2.68449223943887
0.5,5,6,2.7150573193067427,2.2566516279891666,3.278994423103048,1.7347675976674914,2.295555848418187,1.9187971795034495,2.0190634081746652,2.164740384045156,2.2971839117838804,2.367353814025258,2.6844922394388706,1.9187971795034495,1.9608955589676422,2.085936626795084,2.256646354107412,2.6494816968638677,2.68449223943887
0.25,5,6,2.7150573193067427,1.5183890184535287,2.2211186021648506,1.2738410413635644,1.55448132952328,1.3562747721264405,1.4755786914411069,1.703039853080121,1.8980725234783415,2.0237352499179644,2.6844922394388706,1.3562747721264405,1.4490436060946101,1.6919337012326423,1.9825023027031408,2.647750565699115,2.68449223943887
0.1,5,6,2.7150573193067427,1.0182795124652884,1.4523091321170973,0.9519541387279057,1.0693728511415275,0.9671828289577378,1.1195921350845413,1.3960905280519835,1.6247159399588815,1.782408162633469,2.6844922394388706,0.9671828289577378,1.0709703587628838,1.3706853531881464,1.753579449608932,2.6498472330818967,2.68449223943887
0.05,5,6,2.7150573193067427,0.9561544173958012,1.2100480067231358,0.9022518989060391,1.004442924840638,0.9207366774097291,1.0726999487290705,1.3558945174830872,1.5901819291793706,1.7526906339436568,2.6844922394388706,0.9207366774097291,1.0334502919132493,1.345081289656503,1.7480033536530433,2.6472092280504476,2.68449223943887
0.0,5,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,4,6,2.7150573193067427,3.6514104717937217,5.521482627148146,1.2354537175222835,3.6514104717937217,2.7695126118439957,2.5997839540518646,2.6687694926684715,2.745409447620478,2.767190110184023,2.6844922394388706,2.7695126118439957,2.458208867977737,2.3055126276457885,2.0516239028702654,2.6586102474907034,2.68449223943887
0.5,4,6,2.7150573193067427,2.1161715409818207,3.3716404838590965,0.9948795436496674,2.14974675147404,1.6960945599682797,1.7144806340832797,1.9102691772085778,2.078679768652978,2.1818247260809054,2.6844922394388706,1.6960945599682797,1.615623284783625,1.664647841994262,1.7229201618600578,2.6557234694938114,2.68449223943887
0.25,4,6,2.7150573193067427,1.433092124572499,2.2107454484544515,0.9175527840065266,1.477982262938069,1.2396851799602961,1.3245355692762493,1.5776668201216335,1.7848809451005248,1.9226237357432134,2.6844922394388706,1.2396851799602961,1.2409714535946033,1.4323143362440183,1.6780499462855538,2.6524743362350107,2.68449223943887
0.1,4,6,2.7150573193067427,1.0374927754697336,1.3565732215560613,0.8039293526893461,1.095342008641125,0.9292228270374573,1.0770909134858726,1.3606325636004442,1.5943920978751698,1.7546023758634328,2.6844922394388706,0.9292228270374573,1.024361250142447,1.3180925830074317,1.6937434734503511,2.6470468782411665,2.68449223943887
0.05,4,6,2.7150573193067427,0.938605027524854,1.2175152713279196,0.8037766920573229,0.9919297079377694,0.8737733413627469,1.0251317623890248,1.3159221207025293,1.5557076360688833,1.7225760063130717,2.6844922394388706,0.8737733413627469,0.9753593452846618,1.2778792795295433,1.6665891209820498,2.646740418719963,2.68449223943887
0.0,4,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,3,6,2.7150573193067427,3.6514104717937217,5.521482627148146,0.8681453278396831,3.6514104717937217,2.199444283928786,2.1466574258380313,2.2987694605167817,2.4249713642463426,2.4841460969127596,2.6844922394388706,2.199444283928786,1.907182029883624,1.6275604645917292,1.3209359270627248,2.6540621273878804,2.68449223943887
0.5,3,6,2.7150573193067427,2.2227036043874855,3.381204467676547,0.8247502849210697,2.2541767285873724,1.581555351875869,1.5467029461250683,1.7743256749724052,1.9604621040619863,2.079971454450534,2.6844922394388706,1.581555351875869,1.3858247209230623,1.3699111445893537,1.4101933942616445,2.6490446306226896,2.68449223943887
0.25,3,6,2.7150573193067427,1.4935854356289482,1.9983711213718973,0.7904816365136695,1.54259736890423,1.2498834107693408,1.236222188249854,1.5095220315509104,1.7289668953351953,1.8748867933901263,2.6844922394388706,1.2498834107693408,1.1448777223693725,1.3358908967928738,1.6053178863628346,2.6487179397209046,2.68449223943887
0.1,3,6,2.7150573193067427,0.9949783970839959,1.445479636590862,0.7949199695524162,1.0561535012115337,0.8940246215122505,1.0317612672979886,1.3253009994274665,1.5637486271486345,1.7296490457107265,2.6844922394388706,0.8940246215122505,0.9537926999501005,1.2222557897481898,1.588578985103463,2.6481494714234204,2.68449223943887
0.05,3,6,2.7150573193067427,0.9389932222506898,1.133580661437833,0.7895363605064936,0.991034343011031,0.874735170429382,1.0076080988465521,1.2998982794213132,1.540451640820228,1.7084568509490703,2.6844922394388706,0.874735170429382,0.9552830717051425,1.2566448354965518,1.6523836047598983,2.647606866127884,2.68449223943887
0.0,3,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,2,6,2.7150573193067427,3.6514104717937217,5.521482627148146,0.8101109992289692,3.779070682109658,1.833117599816389,1.7009674077553567,1.9223016265973163,2.096833129076537,2.196481913405641,2.6844922394388706,1.833117599816389,1.399779016246812,1.1222223207958484,1.1201079164361187,2.650615842313008,2.68449223943887
0.5,2,6,2.7150573193067427,2.122490602554361,3.1235376735173124,0.7959451721535384,2.197089717898538,1.2904289889453375,1.298344355176461,1.5594894319895538,1.7720360943161477,1.9142378889452267,2.6844922394388706,1.2904289889453375,1.1155702132152998,1.169288135846403,1.4031496363368572,2.6501797169075836,2.68449223943887
0.25,2,6,2.7150573193067427,1.7458844312190567,2.0203265945492834,0.8029555072328866,1.7917093437195393,1.1872340457146928,1.2262628766929573,1.4927641595765062,1.7105373410529117,1.8568891745904075,2.6844922394388706,1.1872340457146928,1.1211625907713023,1.282543450897912,1.577242384223341,2.6467866510607827,2.68449223943887
0.1,2,6,2.7150573193067427,1.025321482525617,1.48894017730309,0.7895061926992542,1.101705570074927,0.8875848646057658,1.0095090090355099,1.3038220926908957,1.5447257067199047,1.712321484992328,2.6844922394388706,0.8875848646057658,0.9409708541727702,1.2078164652621148,1.5770806583390173,2.648420501204843,2.68449223943887
0.05,2,6,2.7150573193067427,0.9501271085830034,1.2794104821161398,0.7917390741542872,0.9969742013586781,0.8495630678766967,0.9932009411517067,1.2891210361760692,1.5313148187874988,1.701236174304932,2.6844922394388706,0.8495630678766967,0.9274143717347451,1.2012917882910155,1.5824368775904822,2.6451364750908612,2.68449223943887
0.0,2,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,1,6,2.7150573193067427,3.6514104717937217,5.4831789085439535,0.8018982023011748,4.126708430486492,1.3933339856818039,1.3324691880165302,1.6014577672765424,1.8131136488862687,1.9530714594782004,2.6844922394388706,1.3933339856818039,1.0250764169584337,0.9831543237969386,1.295753848240046,2.650536308681754,2.68449223943887
0.5,1,6,2.7150573193067427,2.12606551449707,3.3009246387937314,0.7851290404349688,2.532209582935275,1.067509345605823,1.1038625646025364,1.399139938022473,1.6335322329665745,1.792251811069884,2.6844922394388706,1.067509345605823,0.9272876128593905,1.0901386658887036,1.4483422089611087,2.648708878244456,2.68449223943887
0.25,1,6,2.7150573193067427,1.5858369086518531,1.9443122357162097,0.7934161504515408,1.653898832359312,0.9322267846224348,1.0421335337490076,1.3369893937278667,1.5744145611498404,1.7351637137751386,2.6844922394388706,0.9322267846224348,0.9570612895501568,1.1999373359635195,1.5759675720045474,2.648299732033519,2.68449223943887
0.1,1,6,2.7150573193067427,1.016739976427151,1.532019147541208,0.784347785470778,1.1091884900364657,0.8233188558386744,0.9704472993996227,1.271390141002873,1.5162427520656672,1.687649226023831,2.6844922394388706,0.8233188558386744,0.8954660935429524,1.1827849616673118,1.6013967286440374,2.6470978866811303,2.68449223943887
0.05,1,6,2.7150573193067427,0.9442403909102934,1.1784938725359897,0.7866497379411722,1.0404016518995272,0.8145355829966788,0.963401404595507,1.2631918994112854,1.508621622464153,1.681245711422211,2.6844922394388706,0.8145355829966788,0.8988253887000957,1.2004133816881868,1.623003283375597,2.6466159811737553,2.68449223943887
0.0,1,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,0,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.5,0,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.25,0,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.1,0,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.05,0,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
0.0,0,6,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,5,5,2.7150573193067427,3.6514104717937217,5.521482627148146,2.6985353269695755,3.6514104717937217,3.0233290641507224,3.050759941869641,3.0444374348894914,3.06860940746166,3.0433618437427654,2.6844922394388706,3.0233290641507224,3.0239088499924716,3.0234902034841062,2.967682602756833,2.6625045827200644,2.68449223943887
0.5,5,5,2.7150573193067427,2.239913687431524,3.5513384476458647,1.761358271426185,2.2573468069375298,1.9296143420927434,2.0187428656780915,2.1645099024994314,2.2985974736937633,2.374151753073112,2.6844922394388706,1.9296143420927434,1.9654300066345742,2.0935945545863754,2.262928906854272,2.648922628192818,2.68449223943887
0.25,5,5,2.7150573193067427,1.4971274491020337,2.075523205957168,1.254717535179575,1.5439286616353511,1.334407037595136,1.4705556951995342,1.6960289552412693,1.8860642181315777,2.009140027723955,2.6844922394388706,1.334407037595136,1.4129433469682784,1.6513694812284698,1.9811069733273852,2.6542459935914,2.68449223943887
0.1,5,5,2.7150573193067427,1.2171398570458178,1.3892125480612392,1.0902580550086618,1.2556677524503932,1.136190548637207,1.2646308116716352,1.5150662389066902,1.7271935378031569,1.8719491476489807,2.6844922394388706,1.136190548637207,1.2490311828935143,1.5526239805742954,1.9312216439019314,2.646117218095612,2.68449223943887
0.05,5,5,2.7150573193067427,0.9235934323533811,1.2775846071950028,0.8968324203026726,0.9724639510187686,0.8948082589144141,1.0453289408928967,1.3316326102928084,1.5682095307213906,1.7333220604892643,2.6844922394388706,0.8948082589144141,1.001966432896397,1.3161386746285462,1.7220335738627486,2.6483892605726482,2.68449223943887
0.0,5,5,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,4,5,2.7150573193067427,3.6514104717937217,5.521482627148146,1.1841438990282467,3.6514104717937217,2.6999457255379524,2.574772815486502,2.6548063312495267,2.7332769051573202,2.7487438283196295,2.6844922394388706,2.6999457255379524,2.4365559827812486,2.2844910486893326,2.02580794922086,2.657112128060076,2.68449223943887
0.5,4,5,2.7150573193067427,2.3013329576157187,3.188449029052099,1.0824345101475343,2.331172868659262,1.832430303926954,1.8336987354074037,2.0040101004890616,2.1575361744754646,2.2482790710136284,2.6844922394388706,1.832430303926954,1.7641850165509387,1.8636684831511536,1.9391700238489589,2.651289235103454,2.68449223943887
0.25,4,5,2.7150573193067427,1.530559254567776,2.0177006708655387,0.8913482340480301,1.5706346098711639,1.286736532021242,1.362920643327085,1.6057949427256737,1.8083847709059722,1.9405372566223422,2.6844922394388706,1.286736532021242,1.3074694482140483,1.5102477232889033,1.7602058782333847,2.645254550016967,2.68449223943887
0.1,4,5,2.7150573193067427,1.0030688205803266,1.4878293090858214,0.8161816232951932,1.0506013916258616,0.9303864975844647,1.0649886935651762,1.353050016780844,1.5897777320924524,1.752577952827086,2.6844922394388706,0.9303864975844647,1.0035831962220136,1.2778855667386877,1.6425751010200749,2.649779511020515,2.68449223943887
0.05,4,5,2.7150573193067427,0.9005036639197752,1.357366604144618,0.8232237587491811,0.9518956437176702,0.8543388690734174,1.009818354814181,1.3027108036948352,1.5431438164919486,1.7111921240052428,2.6844922394388706,0.8543388690734174,0.9504255245671761,1.2354124375773081,1.6049375313974572,2.6456653665883647,2.68449223943887
0.0,4,5,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,3,5,2.7150573193067427,3.6514104717937217,5.521482627148146,0.8759779763071153,3.6514104717937217,2.3092011878214036,2.145032215716542,2.2954922229184063,2.421531828138638,2.4823117604439635,2.6844922394388706,2.3092011878214036,1.907715644967399,1.6273380318306194,1.332160407161104,2.65461251711183,2.68449223943887
0.5,3,5,2.7150573193067427,2.158741486404486,3.4152517027766702,0.8404874690863118,2.1704289444053444,1.6113391706494087,1.5361985738693054,1.7627158796438098,1.9505755103531717,2.069507112499807,2.6844922394388706,1.6113391706494087,1.4070471870526542,1.4352308568122234,1.507814372954062,2.6536613889004492,2.68449223943887
0.25,3,5,2.7150573193067427,1.3335628838700744,2.2335595291821004,0.8093644783647375,1.3888131317139352,1.0925165057825141,1.169454849817505,1.4468109524797437,1.6730794777981857,1.8251651684035446,2.6844922394388706,1.0925165057825141,1.0498961085219136,1.2343442594945173,1.5046595547762216,2.6508459020847344,2.68449223943887
0.1,3,5,2.7150573193067427,1.112734267155658,1.4978006134332753,0.7875904302757458,1.155731168988793,0.9671626625199438,1.0704529390656188,1.3622723803224275,1.5970750977608894,1.7578931158301736,2.6844922394388706,0.9671626625199438,1.0124187388839079,1.2797594608005172,1.622291858586068,2.647838673834982,2.68449223943887
0.05,3,5,2.7150573193067427,0.8981435455122476,1.2818322746297508,0.7891224878559284,0.949576173882226,0.8375079188141387,0.9925043055282752,1.2873759829797213,1.529902245670009,1.700518301851675,2.6844922394388706,0.8375079188141387,0.9331989713395354,1.2303727934766018,1.6280204947024257,2.6464901863018455,2.68449223943887
0.0,3,5,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,2,5,2.7150573193067427,3.6514104717937217,5.521482627148146,0.8142093459547439,3.6937239077869766,1.9674795250691428,1.7101025771950964,1.927521209315294,2.1003849600157767,2.2033601596532626,2.6844922394388706,1.9674795250691428,1.4088434136141905,1.1270265747314772,1.0859222719880597,2.650914107487897,2.68449223943887
0.5,2,5,2.7150573193067427,2.373504592881055,3.220614293602871,0.8130857712073468,2.569458774697556,1.4152898887540017,1.3751543358146434,1.6288495741836841,1.8330169820400466,1.9630423708711187,2.6844922394388706,1.4152898887540017,1.2161874501829562,1.2079237422093692,1.3563020629093678,2.6450181007594242,2.68449223943887
0.25,2,5,2.7150573193067427,1.507581778086903,2.108452992573562,0.7894242048523709,1.5982385458231156,1.0321021416354483,1.1357126873049022,1.413430072059788,1.6426081410109188,1.800083982566351,2.6844922394388706,1.0321021416354483,1.0060042056421017,1.1612635700591425,1.4935137448526272,2.648338405633849,2.68449223943887
0.1,2,5,2.7150573193067427,1.0324858987666556,1.413303008931458,0.7920690881402997,1.107666246071915,0.8841315341571958,1.008613311889185,1.3068952136873933,1.5480525850490594,1.7149940673425552,2.6844922394388706,0.8841315341571958,0.9254608715621844,1.199939035986221,1.5943605355840376,2.647469767189599,2.68449223943887
0.05,2,5,2.7150573193067427,0.9000375983227186,1.2866615649817263,0.7864222346582418,0.9664066502826905,0.8172156234976409,0.9721106081141762,1.271616093535403,1.515926253669588,1.6869458513706377,2.6844922394388706,0.8172156234976409,0.9138585272531461,1.2141540438559055,1.6164376839566936,2.6474811338904507,2.68449223943887
0.0,2,5,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,1,5,2.7150573193067427,3.6514104717937217,5.487760428408136,0.7910511745965941,3.9272056408499463,1.357899413542449,1.3137458677222746,1.5826848694368976,1.7974756116547097,1.9376707502054298,2.6844922394388706,1.357899413542449,1.0015755722892925,0.96760041478593,1.3171404229937402,2.6492408447329767,2.68449223943887
0.5,1,5,2.7150573193067427,2.2736132792007187,3.366866348392481,0.8010387124579638,2.4241614192408307,1.0690372585217587,1.1208012136270469,1.4114731985026625,1.6431977642919326,1.8014944257907468,2.6844922394388706,1.0690372585217587,0.9257608795162106,1.0765140835129028,1.4751205653454458,2.648128435621199,2.68449223943887
0.25,1,5,2.7150573193067427,1.5554697310144041,2.2993058597154463,0.7895009836180702,1.611877665504194,0.9363961076119528,1.0391592430986258,1.3353808826580367,1.5744031150217637,1.7391728294647248,2.6844922394388706,0.9363961076119528,0.9075625116428745,1.126892639518328,1.55060870355581,2.647165278737617,2.68449223943887
0.1,1,5,2.7150573193067427,1.04806837268453,1.63700790099149,0.7824815768477653,1.149647817718412,0.8354177645222531,0.9693326211650777,1.2745818684904058,1.5203364935933428,1.6912129660967679,2.6844922394388706,0.8354177645222531,0.8995203522745153,1.1913943661553295,1.5995024534376865,2.6472384247653946,2.68449223943887
0.05,1,5,2.7150573193067427,1.0132222033320561,1.2143340453467124,0.7874461076106988,1.0671774184505176,0.8076713510008398,0.97102234693792,1.2700270286321698,1.5141076833701523,1.683353878312714,2.6844922394388706,0.8076713510008398,0.9121058280101818,1.2060503967267315,1.6244592027825948,2.647113585758292,2.68449223943887
0.0,1,5,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
1.0,0,5,2.7150573193067427,0.7789055105828545,1.0282877407805513,0.785452108815914,0.8344680524300301,0.7789055105828545,0.9416847144196053,1.244252822764418,1.4919334038388157,1.666436563124307,2.6844922394388706,0.7789055105828545,0.8914881888270569,1.2132768418936413,1.6387388035641444,2.6470441338238992,2.68449223943887
