percentage,feat_del,iteration,SAA,Feature Driven,Feature Driven-L1,BASE-retrain,FDRR_affine0,FDRR_affine1,FDRR_affine2,FDRR_affine3,FDRR_affine4,FDRR_affine5,FDRR_affine6,FDRR_reform0,FDRR_reform1,FDRR_reform2,FDRR_reform3,FDRR_reform4,FDRR_reform5,FDRR_reform6
0.05,0,8,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.0,0,8,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,6,7,2.3283578123411033,3.698582079309511,4.815676387577547,2.356257318006451,2.821434610153905,2.80923363295448,2.816421019555688,2.8179663596140414,2.8124010947993274,2.8166124362207707,2.347736034702098,2.821434610153905,2.9630010124889727,3.179737045290138,3.43158697860674,3.6740282301279317,3.6929333805757705,2.3477360347020984
0.5,6,7,2.3283578123411033,2.2254267507427885,2.971157757876562,1.5363627614028352,1.7889561393131568,1.8585991243734148,1.9524206434746731,2.0359789256040184,2.0996393488916296,2.163431005010761,2.347736034702098,1.7889561393131568,1.877453053922243,2.127538382641433,2.591029140256782,3.269048608638163,3.830111771923032,2.3477360347020984
0.25,6,7,2.3283578123411033,1.4289033590703246,1.9047300744164952,1.13303645794684,1.235733576382748,1.3388587192207173,1.4771885327303722,1.6031013213428844,1.7065151043129831,1.8049747797483005,2.347736034702098,1.235733576382748,1.2844365087430154,1.5593546856616216,2.2134684938604745,3.2312078465726066,3.9740803677296985,2.3477360347020984
0.1,6,7,2.3283578123411033,0.9664961236029481,1.3839224570948492,0.840479695892938,0.8826735642796739,1.0286679299334074,1.200329273493518,1.3573459837122204,1.4838563021577689,1.6021054388334064,2.347736034702098,0.8826735642796739,0.9035394815258083,1.1750179253719437,1.8683803790257307,2.99523260313572,3.897747164468949,2.3477360347020984
0.05,6,7,2.3283578123411033,0.8779776035512977,1.1789171154606317,0.8226565060830108,0.838608345576333,0.9727084488454207,1.1446483997549635,1.3030369785402203,1.43390416012756,1.55631715611673,2.347736034702098,0.838608345576333,0.8559838846669665,1.1484280545945866,1.8765798408159717,3.0306815432374177,3.979713837495055,2.3477360347020984
0.0,6,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,5,7,2.3283578123411033,3.698582079309511,4.815676387577547,0.7808448229640245,2.3245376690876194,2.456323270931499,2.502889571904905,2.537582502977922,2.5604802496691774,2.590704215628601,2.347736034702098,2.3245376690876194,2.4418873402173604,2.4807216554703415,2.4225767655420216,2.075629498212524,0.8556315589350559,2.3477360347020984
0.5,5,7,2.3283578123411033,2.185762047515535,2.7494485310872263,0.7651112775531109,1.5201057445579598,1.6607752670200175,1.777398452893139,1.8798545001114082,1.9588224811284232,2.0365186049408557,2.347736034702098,1.5201057445579598,1.5914492618012235,1.7838774942077589,2.178218708828546,2.69385594229614,2.619680779225451,2.3477360347020984
0.25,5,7,2.3283578123411033,1.4132374911660117,2.063705541831041,0.7422357941138472,1.1648835433384241,1.225144496346176,1.3774367727767016,1.5134827232429693,1.6249845188737986,1.7306770410832941,2.347736034702098,1.1648835433384241,1.1257579606005326,1.3423656770815762,1.8668247840361492,2.6352370928184548,3.0827560677118315,2.3477360347020984
0.1,5,7,2.3283578123411033,1.0182828375601174,1.2255096180835112,0.7282564762829667,0.8784568967549551,1.0362461201076627,1.2065816395409314,1.3597928257577225,1.4858849902423192,1.604466277282246,2.347736034702098,0.8784568967549551,0.92288609846218,1.2027810773929457,1.9103024533669466,3.04314053369282,3.8363318822984143,2.3477360347020984
0.05,5,7,2.3283578123411033,0.9280628134391551,1.0230084115908489,0.7375428814420121,0.8455711660279923,0.980853978335126,1.1513858417757286,1.3085334441620908,1.4384042871352671,1.5599954523102002,2.347736034702098,0.8455711660279923,0.8808854088116048,1.1780781702000256,1.9292942841733738,3.101312810575331,3.9894086146889984,2.3477360347020984
0.0,5,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,4,7,2.3283578123411033,3.698582079309511,4.815676387577547,0.7399422764063578,2.279388690812976,2.099021401665106,2.1883466401450016,2.256245053377383,2.3078629485385256,2.3594390315520446,2.347736034702098,2.279388690812976,1.9357171681621177,1.8113374964638453,1.4872077521637097,0.8259050551782299,1.9511603120467553,2.3477360347020984
0.5,4,7,2.3283578123411033,2.3248986389134028,2.8299463921474346,0.7340502982926641,1.5345039537579468,1.5213036922764036,1.6528400239046546,1.7680101421565022,1.8583644470258252,1.9468504929580048,2.347736034702098,1.5345039537579468,1.3915034783309577,1.481510641709953,1.7136284458815394,2.0180941848375396,3.078792435249469,2.3477360347020984
0.25,4,7,2.3283578123411033,1.4503872778273998,1.9561738219573763,0.7331222366066832,1.0810748559412378,1.179402751926654,1.3412456132598212,1.4862573598636066,1.6014998252882313,1.70934609536428,2.347736034702098,1.0810748559412378,1.0323197823328016,1.2188322651611245,1.723378327214982,2.5043809339584913,3.571557462924586,2.3477360347020984
0.1,4,7,2.3283578123411033,1.0118458378185053,1.3545049577635166,0.7333350242756143,0.8549705444238571,0.9746000829180583,1.1514337716726564,1.311019528605148,1.4415369369000235,1.5621642971438037,2.347736034702098,0.8549705444238571,0.8612450639331445,1.1332037757170017,1.778857612111949,2.786816299852839,3.826400548046274,2.3477360347020984
0.05,4,7,2.3283578123411033,0.8776742273849005,1.0864572637967262,0.7323170878655023,0.7957428879473236,0.9351085641410833,1.1108311082853015,1.2727871353137703,1.4066112021803656,1.5315668176899582,2.347736034702098,0.7957428879473236,0.8110169264360088,1.0898777599092122,1.813047307731475,2.9494951127942044,3.9901056517841056,2.3477360347020984
0.0,4,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,3,7,2.3283578123411033,3.7644821541700257,4.815676387577547,0.742471200908662,2.300298591912132,1.7642161224459036,1.8864448233589497,1.9836387848397752,2.0578371757119256,2.130261275790494,2.347736034702098,2.300298591912132,1.460481543847753,1.2047012908095152,0.8098325845129323,1.1879888727158932,3.1234418371599166,2.3477360347020984
0.5,3,7,2.3283578123411033,2.25130023959128,2.8043531536754176,0.7325399961457529,1.538601268851912,1.3171134725256974,1.468861652006537,1.5997379671811465,1.7065312411550055,1.8066833096547328,2.347736034702098,1.538601268851912,1.118220912269168,1.1424970304675448,1.3159727106551817,2.0919918304075242,3.6438992520847604,2.3477360347020984
0.25,3,7,2.3283578123411033,1.5751259917981737,1.9458070253752093,0.7314373494995192,1.0902056775840867,1.1013607792475395,1.2706212693902124,1.421840743292421,1.5432818230850394,1.6589485339740497,2.347736034702098,1.0902056775840867,0.9188800665370046,1.0585375381297926,1.540363187874064,2.5749615695567742,3.8285955869713435,2.3477360347020984
0.1,3,7,2.3283578123411033,1.0291478981477158,1.2270737410037136,0.7326155345951947,0.9018339081844691,0.9605952118937078,1.1367062615024708,1.2976356977637502,1.4306212455585527,1.5536489880072994,2.347736034702098,0.9018339081844691,0.8236132777476642,1.0719713316005706,1.746780270568874,2.9226750360870644,4.015270851443432,2.3477360347020984
0.05,3,7,2.3283578123411033,0.9183146572779778,1.1073317386930126,0.7315902531204885,0.7935365405190935,0.9151559329905802,1.0950897731151377,1.258875072995711,1.3940767870696538,1.5198292910642042,2.347736034702098,0.7935365405190935,0.7850287631714783,1.0584746230526412,1.7751522263627464,2.9854756145039603,4.05192230532239,2.3477360347020984
0.0,3,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,2,7,2.3283578123411033,3.78711034245879,4.474662526674164,0.7368700380087779,2.0757017653651264,1.4386523931406805,1.5962234864645728,1.7234868216421193,1.8215125189202857,1.912196144177836,2.347736034702098,2.0757017653651264,1.0289110098545335,0.7682093916988866,0.8788471150879673,1.9852379430711005,3.653252668592027,2.3477360347020984
0.5,2,7,2.3283578123411033,2.2896959585153307,2.6769689540543626,0.7350982527820341,1.5068607971392665,1.167798187982449,1.3329128766566505,1.4787888594324856,1.596473869546016,1.7048011344404934,2.347736034702098,1.5068607971392665,0.9301903514885939,0.9577520746595084,1.3978140473280052,2.5053214419279604,3.892408729666135,2.3477360347020984
0.25,2,7,2.3283578123411033,1.3454809956691267,1.8174595375304354,0.7289428874578412,1.0025433304963025,0.9807486772708679,1.1601380055176072,1.3191764077715336,1.4485592470943822,1.5695569452025562,2.347736034702098,1.0025433304963025,0.8014536483845814,0.9798715496258267,1.6139502962332761,2.84348715789497,3.9886079475046436,2.3477360347020984
0.1,2,7,2.3283578123411033,1.01553775432316,1.13926613311792,0.7315277801143257,0.8654607091950082,0.9358779967626655,1.11174485636541,1.273427208619955,1.4075498771163377,1.5324104730951496,2.347736034702098,0.8654607091950082,0.7972804923447673,1.0520050757004653,1.7879423461270247,3.0332969814707638,4.078991980944693,2.3477360347020984
0.05,2,7,2.3283578123411033,0.8813128885753894,1.0250347084383653,0.7331660008517803,0.7689170877054319,0.8935396070626643,1.0746473444237818,1.239896800452949,1.3765438395718665,1.5038541611668637,2.347736034702098,0.7689170877054319,0.7625117754745131,1.053067106372322,1.8158644613210781,3.0619390143827037,4.096799263312644,2.3477360347020984
0.0,2,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,1,7,2.3283578123411033,3.8268235492764364,3.3945722530165843,0.7356869505175392,1.7019568709027106,1.1297609461026121,1.3108023417846852,1.464903694662569,1.584851686455383,1.6933122522029862,2.347736034702098,1.7019568709027106,0.7414626805511184,0.7864071330892973,1.3822385457681918,2.634801318683476,3.950765956012587,2.3477360347020984
0.5,1,7,2.3283578123411033,2.3951051303307427,2.100260586440384,0.7287484790184596,1.1335559950831413,0.9907411999992952,1.1717087468759362,1.3336740261125102,1.464718258804168,1.586481704052978,2.347736034702098,1.1335559950831413,0.7533815218767111,0.9437278239178065,1.63939097953718,2.9078424359429875,4.021226546260505,2.3477360347020984
0.25,1,7,2.3283578123411033,1.5858537711272598,1.4858476596868897,0.7343765184838191,0.9340102389846804,0.9475366243711375,1.125456210251795,1.285895513924849,1.4190326525986157,1.5435837191899209,2.347736034702098,0.9340102389846804,0.7732738627329954,1.0225844727410642,1.756495482883641,3.001911796278774,4.085801287966649,2.3477360347020984
0.1,1,7,2.3283578123411033,1.120065164310267,1.239462109399368,0.7330239042829174,0.8627179186781782,0.895480447914863,1.0758384482925238,1.2411204285666473,1.3781309752750002,1.5058158502827872,2.347736034702098,0.8627179186781782,0.7454808427444924,1.0242392225946446,1.7919566479945526,3.044027226329839,4.096137269061306,2.3477360347020984
0.05,1,7,2.3283578123411033,0.8778309775653307,0.9561816228482073,0.7307836362933545,0.7621263824917115,0.8871733042138894,1.0688587799585845,1.234637366689117,1.371450722071397,1.4987636588561524,2.347736034702098,0.7621263824917115,0.7529116940625703,1.0472540094936413,1.8369673698073818,3.091662337596728,4.110870314649102,2.3477360347020984
0.0,1,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,0,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.5,0,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.25,0,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.1,0,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.05,0,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.0,0,7,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,6,6,2.3283578123411033,3.698582079309511,4.815676387577547,2.356257318006451,2.821434610153905,2.80923363295448,2.816421019555688,2.8179663596140414,2.8124010947993274,2.8166124362207707,2.347736034702098,2.821434610153905,2.9630010124889727,3.179737045290138,3.43158697860674,3.6740282301279317,3.6929333805757705,2.3477360347020984
0.5,6,6,2.3283578123411033,2.1352323016031733,2.8428122203825064,1.527127617926922,1.7307746972973244,1.790387048702489,1.8865936417536102,1.974952316170876,2.045730869335651,2.115955467102264,2.347736034702098,1.7307746972973244,1.7999046707814597,2.0648410060097553,2.5789653864992492,3.312770814426028,3.799823172889699,2.3477360347020984
0.25,6,6,2.3283578123411033,1.3975347134212113,2.107454783660738,1.0887235679851242,1.1891858934140065,1.3040810518393724,1.44789708586206,1.5779791260511216,1.6842069428375244,1.7853954844454276,2.347736034702098,1.1891858934140065,1.2270754420859935,1.4877375423956098,2.0858750289860253,2.9868869040037325,3.6795600661850045,2.3477360347020984
0.1,6,6,2.3283578123411033,0.9724865177666484,1.1870160130295235,0.8533799195968653,0.8904353302202024,1.020276619826408,1.1884286361634009,1.3427683361675287,1.4696207738594573,1.5890328759766439,2.347736034702098,0.8904353302202024,0.9198888136828562,1.2174875669750471,1.9763538254703066,3.1587728222124984,4.073412960097503,2.3477360347020984
0.05,6,6,2.3283578123411033,0.9275897345315081,1.2106906204183052,0.8450328845520644,0.871669449601439,1.0071999200825879,1.1780938693426302,1.3335245033057892,1.4618221355040748,1.5823850736154284,2.347736034702098,0.871669449601439,0.9025286104401963,1.1970963241109533,1.9161526559332633,3.0292203111007785,3.9976806216568312,2.3477360347020984
0.0,6,6,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,5,6,2.3283578123411033,3.698582079309511,4.815676387577547,0.7985659666463444,2.4102572067878527,2.4490066906395835,2.497832421138068,2.5348241644191165,2.5568878396430956,2.5843065982300626,2.347736034702098,2.4102572067878527,2.443731382753223,2.483124835830007,2.4256950105592567,2.080109923087076,0.8805728776653698,2.3477360347020984
0.5,5,6,2.3283578123411033,2.1871990251967928,3.015166560897328,0.7475625889373737,1.5194213200532187,1.656877138885719,1.7755861568449185,1.8788007108095495,1.9591163137708552,2.037136432488323,2.347736034702098,1.5194213200532187,1.5811525044947439,1.7391244070940521,2.094719684844901,2.5415421747731273,2.343801599065138,2.3477360347020984
0.25,5,6,2.3283578123411033,1.5009579828050281,1.8117798853465443,0.7458163111659846,1.1458609187814925,1.2706551209773582,1.4208716586684855,1.5544396278901425,1.6632586938119058,1.7684221447022392,2.347736034702098,1.1458609187814925,1.166876052661354,1.4083926134483813,2.0051681996325885,2.9005342870973156,3.3487086495256926,2.3477360347020984
0.1,5,6,2.3283578123411033,1.0221479861336895,1.251659450748406,0.7324805011296548,0.8901081339708931,1.0214489571101677,1.191889902045984,1.3473289319433375,1.4756734150012685,1.5948727226873216,2.347736034702098,0.8901081339708931,0.9222787480935698,1.2132093443958123,1.9226263021640901,3.018479631609633,3.783486661344741,2.3477360347020984
0.05,5,6,2.3283578123411033,0.9327866375564842,1.0047256838729923,0.7331295312350977,0.8429893224480611,0.9804781187353724,1.1552522605525506,1.3143086794126053,1.4437790634949563,1.565317659399082,2.347736034702098,0.8429893224480611,0.8614337703897975,1.1592107670633132,1.9205232159595165,3.1130754496686195,4.000203277909079,2.3477360347020984
0.0,5,6,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,4,6,2.3283578123411033,3.698582079309511,4.815676387577547,0.7561676132820185,2.2935498016745415,2.1013139523682414,2.1888452062959742,2.257241496214689,2.3061000088466668,2.3578998720815605,2.347736034702098,2.2935498016745415,1.9402546011186466,1.8161932478341316,1.493589155616268,0.8464744837180577,1.9876906296517598,2.3477360347020984
0.5,4,6,2.3283578123411033,2.266030327202333,2.788494028246133,0.7406527218382679,1.4938883235421214,1.5081426710596173,1.638073164023925,1.7559820924364031,1.8482576294846609,1.9360429434266324,2.347736034702098,1.4938883235421214,1.369848652846111,1.4443315025059162,1.6702512867615324,1.9584409196483556,3.0963590740358202,2.3477360347020984
0.25,4,6,2.3283578123411033,1.54840239173382,1.940980494924149,0.7303974595149698,1.1563475434326438,1.2037259905015727,1.360865473446617,1.4999107309773638,1.615307650728813,1.7256973531094262,2.347736034702098,1.1563475434326438,1.0744810479860283,1.2669298275627157,1.737495634240033,2.4251680576864825,3.4922015998121996,2.3477360347020984
0.1,4,6,2.3283578123411033,1.0422863959597521,1.1727789684970151,0.7344008213318893,0.8691565644284005,0.9989290469689377,1.170465366697546,1.3264906837106403,1.454617019167128,1.574321475456149,2.347736034702098,0.8691565644284005,0.8864971864892258,1.1591867104296154,1.8496597490853675,2.927923889620314,3.9228866874854544,2.3477360347020984
0.05,4,6,2.3283578123411033,0.8515840137270944,1.0493932464677729,0.7309517824466932,0.7841091971859839,0.9246852707512248,1.1020028872882872,1.2645601715484187,1.3988052114948488,1.5236075912920117,2.347736034702098,0.7841091971859839,0.8083790721767289,1.09402323613294,1.8360367167415552,3.001182073216876,4.00728606200799,2.3477360347020984
0.0,4,6,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,3,6,2.3283578123411033,3.7717590759356443,4.815676387577547,0.7318320850900207,2.2910951518067244,1.7614290147060117,1.8844896048449238,1.98311603172945,2.057816133546447,2.1299505023126097,2.347736034702098,2.2910951518067244,1.462306784928025,1.2045891915362066,0.8036991460118619,1.1906407463995798,3.122252270466067,2.3477360347020984
0.5,3,6,2.3283578123411033,2.2011126027785095,2.8366219133934107,0.7328534043290981,1.4786350485545352,1.3162896329845382,1.4686916749694752,1.602549565976546,1.7086683436903167,1.8103253481193569,2.347736034702098,1.4786350485545352,1.1070385700055445,1.148685594174429,1.3632180461544927,2.1647359755237816,3.5617444054231053,2.3477360347020984
0.25,3,6,2.3283578123411033,1.5273857828045267,1.8425608338697366,0.7386520110583147,1.1446446557783396,1.107823313158068,1.27295617854248,1.4210768338005184,1.5431057512016038,1.6567390668332078,2.347736034702098,1.1446446557783396,0.9469571498458705,1.1124710097635235,1.5880878464626556,2.5914069236694086,3.8742516933347675,2.3477360347020984
0.1,3,6,2.3283578123411033,1.032047975125557,1.3768733375277669,0.7351053844480565,0.9258793405940954,0.9635339122620734,1.1391535488630173,1.2987558541359767,1.43063852321441,1.553540201882832,2.347736034702098,0.9258793405940954,0.815973798819206,1.0523025543232685,1.7186258507454388,2.8834476004188043,3.997096379324455,2.3477360347020984
0.05,3,6,2.3283578123411033,0.8392393007403797,1.0523130557765128,0.7327021352190286,0.7864152935188513,0.9038079494766736,1.0830309925432142,1.2476014236675765,1.3837208515932093,1.5102887114626269,2.347736034702098,0.7864152935188513,0.7747733011552319,1.0635620260087701,1.8094927859320846,3.0255376188067187,4.063062014169483,2.3477360347020984
0.0,3,6,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,2,6,2.3283578123411033,3.781093566440434,4.641081529208362,0.7364421423633054,2.040502651444115,1.4382801502864448,1.5950482107412516,1.7222872579628288,1.820662538504491,1.9135409877730072,2.347736034702098,2.040502651444115,1.0327549084315337,0.7704851014359473,0.8830936555899132,1.9870609426485686,3.6555962741537504,2.3477360347020984
0.5,2,6,2.3283578123411033,2.3126466752139274,2.738762593548443,0.7299055147712733,1.462139289597688,1.1567659646609654,1.3265646459829126,1.4730949578339207,1.5903071461385303,1.6990657688036008,2.347736034702098,1.462139289597688,0.9055878924102063,0.931608399794729,1.3491201114725768,2.5137332765831695,3.899968331381258,2.3477360347020984
0.25,2,6,2.3283578123411033,1.4734463366547683,1.7798825145656987,0.73161617305333,1.095494139006705,1.013644211905093,1.1888371267457338,1.3455015935132242,1.4717074473387515,1.5898677317218592,2.347736034702098,1.095494139006705,0.8089802181981965,0.9582710996537391,1.6109621174656945,2.8392167933640993,4.009964683508064,2.3477360347020984
0.1,2,6,2.3283578123411033,1.0167998190053669,1.279116265063668,0.7295305373515071,0.884864988341177,0.914462215112702,1.096840074690172,1.2619425204268981,1.3969863451752746,1.5225966777348257,2.347736034702098,0.884864988341177,0.7632939223290803,1.0109791020356653,1.7274608299906533,2.9761293013667007,4.077825621804099,2.3477360347020984
0.05,2,6,2.3283578123411033,0.8967651802079304,1.1224838696154407,0.7318279146557459,0.8077935019785144,0.904406157542933,1.0839127600402303,1.2486734353824072,1.3845500475464598,1.5112563450007463,2.347736034702098,0.8077935019785144,0.7795667078023971,1.0659557184765842,1.8028842007742145,3.038294930250412,4.072299754370811,2.3477360347020984
0.0,2,6,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,1,6,2.3283578123411033,3.9651619605677824,3.5666983809612285,0.7298899901199578,1.7653177972852796,1.1298244932727741,1.3105748898271958,1.4646685810524038,1.5838449692424477,1.6933551030920366,2.347736034702098,1.7653177972852796,0.741197389626131,0.7883565626562242,1.3884372604536197,2.6363727795251877,3.9493950635230393,2.3477360347020984
0.5,1,6,2.3283578123411033,2.339951850064146,2.182377290906665,0.7225840868079701,1.1158097585886824,0.9940587960783087,1.1771396393245994,1.338789693174698,1.4688150205057475,1.5906079489034717,2.347736034702098,1.1158097585886824,0.7460614839010202,0.9139087997658186,1.6280703700321524,2.896222877825955,4.029216526770932,2.3477360347020984
0.25,1,6,2.3283578123411033,1.5776674134907165,1.4963418213363748,0.7325805074496524,0.9901099983770503,0.9348355804122644,1.1180389195608944,1.2803624252511794,1.4142883369414132,1.5391696005639022,2.347736034702098,0.9901099983770503,0.7615431450044342,1.0064378173061486,1.7509858638978515,3.001549536352242,4.068183750073285,2.3477360347020984
0.1,1,6,2.3283578123411033,1.0006828202392994,1.0824604424008508,0.7307706447213508,0.7950148998554136,0.8990318243105281,1.0811609770526602,1.2467216117862276,1.382984719194605,1.5090508246986785,2.347736034702098,0.7950148998554136,0.7520032018595747,1.0245353064888136,1.8065456918710163,3.0698063896250942,4.0996614781102805,2.3477360347020984
0.05,1,6,2.3283578123411033,0.8674238771179529,1.000208382324661,0.7329388750921606,0.7634915617793098,0.8842707352780337,1.066619233030348,1.2331370884275556,1.3706343084125603,1.498791342141048,2.347736034702098,0.7634915617793098,0.7484969823660761,1.0424948159398104,1.8249863966210556,3.0866628965013003,4.114702088703952,2.3477360347020984
0.0,1,6,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
1.0,0,6,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.5,0,6,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
0.25,0,6,2.3283578123411033,0.7305015497099905,0.8658490747692003,0.7317284066772645,0.7305015497099905,0.8737785158269559,1.0552482749449938,1.2220211868274615,1.3600815037806189,1.4886798761288749,2.347736034702098,0.7305015497099905,0.7533886064869117,1.0596997270930615,1.8510996825326285,3.109381314240113,4.119270593173164,2.3477360347020984
