percentage,feat_del,iteration,EV,SAA,Feature Driven,Feature Driven-L1,RF,FDRR_reform0,FDRR_reform1,FDRR_reform2,FDRR_reform3,FDRR_reform4,FDRR_reform5,FDRR_reform6,FDRR_reform7,FDRR_reform8,FDRR_reform9,FDRR_reform10,FDRR_reform11,FDRR_reform12,FDRR_reform13
0.0,13,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,12,7,3.698582079309511,2.333018659301486,3.698582079309511,4.815676387577547,3.535144481198118,2.6221449165976445,2.679375027750496,2.738983895838111,2.779118633787264,2.81733777256401,2.8580187073436396,2.911196338242711,2.991957907863246,2.9076792569902747,2.8869255082295577,2.723955536781608,2.207506416366339,0.9350483158466876,2.333018659301486
0.5,12,7,2.2622027742883195,2.333018659301486,2.263502737899038,2.8463632293067174,2.1374663585131555,1.776874482421506,1.732988911924325,1.7880088847447684,1.8583967222476725,1.9575587335612117,2.100937184826785,2.303418236323958,2.586071021458172,2.7597139230827903,3.0420788463328345,3.2387525558320376,3.171170805824067,2.6936148098180177,2.333018659301486
0.25,12,7,1.4839701168560482,2.333018659301486,1.4859871449011728,1.8463433572784853,1.4770959388229272,1.2128179083841637,1.2213272839293534,1.2556754556922078,1.3180844431458347,1.4368261195082543,1.6390218288363843,1.9327036114679212,2.350870251600242,2.6986987595044005,3.202270126958303,3.580898959583223,3.730991471436719,3.6346680774809323,2.333018659301486
0.1,12,7,1.0476209491351103,2.333018659301486,1.0499056647729712,1.2197871248483823,1.0635249445793258,0.9557869300988101,0.9427318981413706,0.973871332204005,1.0487874109143607,1.186834373740566,1.412980279233318,1.7370810764604354,2.209679797768194,2.636473086231213,3.2492950041472035,3.757547847127887,4.033178381443602,4.175345255738878,2.333018659301486
0.05,12,7,0.8464268378621872,2.333018659301486,0.8489616326856366,1.0089508841217996,0.9037212570684735,0.7977626718837914,0.8004536765077256,0.8242495836157552,0.8976954911075942,1.0356359118421061,1.2663716362409674,1.6064157918456843,2.1071355579105346,2.5766359528928033,3.231707889715739,3.7767811472390376,4.101086578860711,4.356490053150069,2.333018659301486
0.0,12,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,11,7,3.698582079309511,2.333018659301486,3.698582079309511,4.815676387577547,3.2048077387595053,2.769895371083806,2.4677891547036115,2.5027896780528547,2.5140018797214045,2.516637114938946,2.5107992586282073,2.499612468890529,2.484040352337313,2.303314702385034,2.099237028518444,1.6591126063748551,0.8729886404533422,1.9360602296670484,2.333018659301486
0.5,11,7,2.2678886718057507,2.333018659301486,2.2686331395907793,2.8510567857594484,2.000261535048944,1.7725064022795431,1.6425139430946343,1.6803566340996474,1.7254468404355445,1.7918365992845149,1.898557951255376,2.0527838588937626,2.284503876499231,2.4162151265803193,2.634614306693852,2.719663767536648,2.503224567757968,3.1878262686891405,2.333018659301486
0.25,11,7,1.4945636479481155,2.333018659301486,1.497332569850911,2.0891802760242664,1.5815521305034062,1.2696620843798254,1.1718108787682895,1.1906428158546474,1.243707782324578,1.3447684738625545,1.5106610446375102,1.7486465149994417,2.0907979850689107,2.3692733218838415,2.7693051989520896,3.057282084282759,3.1247449866360535,3.7057504129361503,2.333018659301486
0.1,11,7,0.9938933135356586,2.333018659301486,0.9963559157255354,1.20626199881701,1.0320116640259809,0.9157731659163815,0.8827921618500648,0.9076355911858378,0.980563464347326,1.1162065623944497,1.3421141967523829,1.6703316945000692,2.1424878489031274,2.573469467396708,3.164394505129578,3.6287997971520403,3.902027199692488,4.269393672787142,2.333018659301486
0.05,11,7,0.8186961722279726,2.333018659301486,0.8214149573588265,1.1376605479211142,0.9530424053903014,0.785012101100452,0.7718048982588829,0.7881667473422594,0.8517244230103388,0.9778846878980559,1.1956467405957714,1.5133630704419643,1.9861668575854288,2.425730298415153,3.058502912775356,3.5930413603756954,3.9230661540780862,4.374700559791732,2.333018659301486
0.0,11,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,10,7,3.698582079309511,2.333018659301486,3.698582079309511,4.797257468099547,2.8204701958417284,2.627645452803445,2.257629812166236,2.2684643176306225,2.2521610311763127,2.220643877475905,2.1704275675147864,2.0972200612422323,1.9917380862736023,1.731329314813117,1.3856481550491087,0.8565838386958519,1.1245455123440957,3.0339811997821173,2.333018659301486
0.5,10,7,2.296130936809589,2.333018659301486,2.2977047253623897,2.7269406249810664,1.7326274839836115,1.689461398710902,1.518377414124653,1.536877707037026,1.5703860263369374,1.629411042641231,1.724741832310074,1.8586042905692093,2.0672778229842548,2.1716336159162104,2.3293556629067713,2.3666476614125074,2.7044345476903495,3.862162262714669,2.333018659301486
0.25,10,7,1.4486956088500804,2.333018659301486,1.4505640876491526,1.9100651607922392,1.3186199291465703,1.2002003862405304,1.0863706920792824,1.1072772725363298,1.1597345319459749,1.2589587516103615,1.42168944455812,1.657549018654962,2.0006230021657636,2.288010928706541,2.6981339011260435,3.0080353839223846,3.364996318909655,4.150560471338404,2.333018659301486
0.1,10,7,1.0053057978329312,2.333018659301486,1.0078853383383863,1.278621259177128,0.9835755137023987,0.8802330080658283,0.8587713298311251,0.882621565429985,0.9544534961980163,1.0881495881650451,1.3026167422509722,1.6077243011253415,2.0471708010303353,2.4409976267460074,3.0039609231595326,3.4872025749704827,3.850582481258785,4.406693691841656,2.333018659301486
0.05,10,7,0.8419715946087677,2.333018659301486,0.8446697456027445,1.0747046854264477,0.9287138943533435,0.8563337407051634,0.7858520916414985,0.8075927638598782,0.8789034246358262,1.0157811791558031,1.2450476034496873,1.5764871623199592,2.0543667888999644,2.508483138679216,3.136111766421134,3.644530020185938,3.99612489821091,4.397938108942235,2.333018659301486
0.0,10,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,9,7,3.6931952819436265,2.333018659301486,3.6946869461683534,4.825252771070468,2.4171035614198657,2.619949452402186,2.051121992782978,2.037524967894883,1.9941920694145543,1.9299880808212495,1.838830427283813,1.7124867275929418,1.5310727247522316,1.2150487719902408,0.8488095467628375,0.8754723551899718,1.9862599569721073,3.652394377487489,2.333018659301486
0.5,9,7,2.2895708896318174,2.333018659301486,2.281790745707218,2.8507471035779264,1.610311254100485,1.804310489278009,1.43420472014041,1.4470982716530265,1.4726548700644104,1.5214744179623605,1.5993095006319773,1.7100668828135455,1.8750723028908094,1.9544288367201774,2.09365159782247,2.367303315588989,3.065710551976326,4.017019249947931,2.333018659301486
0.25,9,7,1.390274788019578,2.333018659301486,1.399449244083208,2.065964552307342,1.2870912117526543,1.158953732369435,1.0143898535772986,1.0177575883408732,1.053409330581995,1.1290889125889885,1.2766414197585192,1.4946046680681129,1.8129341942907162,2.0891291423709464,2.471232249051871,2.8939490108244157,3.5115491274249546,4.308132222925817,2.333018659301486
0.1,9,7,1.0122162795518475,2.333018659301486,1.0146553390770494,1.1943201604883147,0.9084623406533272,0.8868679676702534,0.8473071801621771,0.8673847916700279,0.9315612932355732,1.056588791886758,1.268369490062504,1.5792581011025195,2.031427826785593,2.445947008089276,3.0309045904468137,3.5814734541119675,4.02714936231417,4.473160573448163,2.333018659301486
0.05,9,7,0.8169569996745238,2.333018659301486,0.8198408620821694,0.9749163453390075,0.8278083269092948,0.8266154614144644,0.7635485336355332,0.7804837695818421,0.8482364999270966,0.9845858904290442,1.2156480024009817,1.5521341527973693,2.039626921660596,2.4983981027515245,3.148743913082372,3.735446824806788,4.15228559084835,4.5298036406517905,2.333018659301486
0.0,9,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,8,7,3.7126255079780974,2.333018659301486,3.7010081323205903,4.689564850239143,1.9517395495415844,2.434947679930284,1.8520074906899981,1.8162057348397893,1.7483723970450962,1.6556317627770907,1.5289189695398917,1.3556336942245568,1.1236706928696534,0.8389240762247889,0.7820539263073985,1.4483423799734487,2.6218165388914714,3.9351063097086967,2.333018659301486
0.5,8,7,2.3766488940731842,2.333018659301486,2.3844384834364365,2.951569367893827,1.3790351060191697,1.5823393362921698,1.2702609568170524,1.258882866430454,1.2555955966771972,1.2741810363891397,1.3206701242611518,1.3906342530075302,1.4969655132509656,1.5653709561534157,1.8583318553043895,2.5403108814307256,3.4254537800718134,4.265539330851858,2.333018659301486
0.25,8,7,1.5460113475918937,2.333018659301486,1.5463595851132672,1.5583727633227633,0.9858342791320123,1.2184202826877304,1.0445741101559662,1.0587620816420238,1.1072602310903477,1.2052060206707866,1.3733316055533906,1.6224899743576153,1.9847681379380269,2.302626798160317,2.831724087717752,3.417727150901141,3.905043210972958,4.397533186699993,2.333018659301486
0.1,8,7,0.9633148317992536,2.333018659301486,0.9654443375794768,1.2188443102860362,0.8857488473814589,0.8655854433496578,0.8054192537298559,0.8203003075105926,0.8776115257927636,0.9966510070101544,1.2082512999463997,1.5179957743375214,1.9685408269524238,2.38550784659033,2.9951134343383714,3.5882535192093177,4.045396590163386,4.502226141755005,2.333018659301486
0.05,8,7,0.8455923766570279,2.333018659301486,0.8481406442975513,1.068000535006756,0.8500148020672083,0.7917992424890886,0.7579196461912233,0.7768956009152064,0.841972760196488,0.9709396381654659,1.1971886817907331,1.527999378211939,2.0041179446597868,2.4511639034644284,3.1109787877383694,3.717554780464209,4.145263017419797,4.5078180312681635,2.333018659301486
0.0,8,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,7,7,3.7006274461293556,2.333018659301486,3.739338457951214,4.763365641313297,1.6449523939479431,2.4638419285290722,1.6468517324527496,1.5896624527170804,1.498649817574368,1.3791981925498675,1.2223837292518513,1.0255787654131117,0.8155981535556742,0.7374782980014889,1.1202715451587455,2.0025740099584963,3.114446611226594,4.111956122927477,2.333018659301486
0.5,7,7,2.237787870712668,2.333018659301486,2.2295418122163477,2.7353524659029307,1.1674658614346927,1.6062604055690917,1.2197934107935349,1.2066946800411609,1.2010405667931123,1.210581386148647,1.250539532900444,1.322438205231544,1.4802269083734108,1.6955318021724344,2.2530127597267096,2.990449123445476,3.719520461093998,4.3492938185424075,2.333018659301486
0.25,7,7,1.5819391228138582,2.333018659301486,1.5901381100360148,1.757199809432499,0.9514596518535264,1.1590854562205741,0.9956155957853106,1.0062032758623758,1.0470600664229879,1.1324348579021115,1.27568396768124,1.4813075738001578,1.7983581471777284,2.120811671424663,2.723085739945178,3.4291681477384452,4.003037685894999,4.451710110284406,2.333018659301486
0.1,7,7,1.1186530658188234,2.333018659301486,1.1208018967489262,1.3588580615754609,0.9012520901875523,0.9264375800080691,0.8043062151972876,0.8182169040234655,0.876067882953102,0.9929363036930463,1.1917960826110696,1.4836902740926516,1.916709923415019,2.3479526075366945,2.993885981364852,3.6031889638904158,4.059643269688331,4.479794220246411,2.333018659301486
0.05,7,7,0.8549575987685305,2.333018659301486,0.857562668401433,0.9764340904941846,0.8018434891632759,0.8028209962844256,0.7603601139834281,0.7817740526751162,0.8534232518399345,0.991030213734696,1.2215840235761555,1.5572091129516978,2.042751487926367,2.5071266093836333,3.178645893321221,3.7754861296861555,4.1742737453040375,4.51599459493162,2.333018659301486
0.0,7,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,6,7,3.815693216482712,2.333018659301486,3.829041425234323,4.893526245769749,1.3180625405315167,2.413641710512778,1.4590508405054512,1.3826998384112446,1.2728151551215414,1.1375252530442532,0.9736771340757763,0.8043518902903711,0.733198710398004,0.9523224633360791,1.5612997121672325,2.492470212108491,3.469993941688114,4.231963481669331,2.333018659301486
0.5,6,7,2.297179328167879,2.333018659301486,2.265238939070649,2.762188124428,1.056401187925062,1.7301508555868639,1.093043464814881,1.067044715701299,1.0508050430156388,1.0594247918118447,1.1054183438966607,1.2016371616893238,1.433922373827552,1.7987013016247688,2.4476965993635207,3.163228251591899,3.82540522714086,4.369630202887378,2.333018659301486
0.25,6,7,1.5257797224915497,2.333018659301486,1.5300250383099268,1.7186515823417048,0.8733951451270763,1.1993018639972024,0.941257703645572,0.9417212671567946,0.9729671570260414,1.047797039435767,1.1889614718585244,1.4098766961117681,1.7794381583738612,2.1994631101905977,2.858314269102096,3.5161944260829743,4.038864866069817,4.462678464087719,2.333018659301486
0.1,6,7,0.978183363420423,2.333018659301486,0.975992399220051,1.2742352540114383,0.8441401548741031,0.8550903896912178,0.7805277361968467,0.7915178520277484,0.8465504996547484,0.9596385873819351,1.1586385586985704,1.4604078905854296,1.9190484719525691,2.3884549747315833,3.0750351958295394,3.6865515329087217,4.1292477649197235,4.51052519918482,2.333018659301486
0.05,6,7,0.8897540212501726,2.333018659301486,0.8949266636063105,0.9983207283985319,0.7922670628712523,0.7851642529717766,0.7526810881541346,0.7678345107256632,0.831892632113914,0.9633340449544308,1.189194191131339,1.5250748235142635,2.026652480985755,2.5162360612178825,3.2050120615917517,3.7952809381095,4.170087222151678,4.526968610656758,2.333018659301486
0.0,6,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,5,7,3.7862767646110416,2.333018659301486,3.7630282882485933,4.695077119445679,1.1050970831831708,2.2098338553602836,1.275468171290002,1.185385400894582,1.0653900756866528,0.9276606121097247,0.7938365897708846,0.7340872756237339,0.8782166380853093,1.270667490513881,1.9529031033150852,2.87669757794816,3.702384492403989,4.308288521646423,2.333018659301486
0.5,5,7,2.2936414986969162,2.333018659301486,2.275706652024229,2.7299049598601655,0.9321304535425792,1.4887520463165151,0.9734992842657675,0.9356134464081258,0.911458382768907,0.9123178886128074,0.9643390495375341,1.1085935393263664,1.4515019444049106,1.9158130888972276,2.624744369487942,3.3919325483623615,3.974918590733313,4.423617491401874,2.333018659301486
0.25,5,7,1.4790431446441983,2.333018659301486,1.4797235515864935,1.8233855053148342,0.8385324167024264,1.0669243506581239,0.8649384691895298,0.8650059341966597,0.9003141627991536,0.987362873732351,1.1464945734013616,1.39627006225857,1.805619072130872,2.2517618683380154,2.915733318372793,3.593962508623969,4.102323171638465,4.491557298383227,2.333018659301486
0.1,5,7,0.9562135036293573,2.333018659301486,0.9578691694921138,1.3060573391278083,0.8132431764085708,0.8502799716517326,0.7417787830417523,0.7472413948837053,0.7993642964647296,0.9159705781689237,1.1259560159764261,1.4530539847587371,1.953846195426874,2.4595860446345927,3.1617775171867732,3.7629418920280724,4.153362408743752,4.510096801383555,2.333018659301486
0.05,5,7,0.8803686883549451,2.333018659301486,0.8740155871087213,1.0730956375288603,0.8088144316650013,0.7672219892989156,0.7271653071121521,0.7434955507364651,0.8074875959451038,0.934830850444996,1.1573764971632838,1.4908308427871209,1.9837783122416495,2.470719285097074,3.16665920173212,3.777540504287229,4.17933334952194,4.5290228541216155,2.333018659301486
0.0,5,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,4,7,3.4967842145917523,2.333018659301486,3.4820285895204623,4.727927664315477,0.9907357082875903,2.172858717876346,1.1044023075051252,1.003986013156863,0.8835450475988728,0.7716777086966944,0.7265169621374288,0.8089343224472102,1.1141633038601757,1.5746916313141772,2.284498202543163,3.1786512761428463,3.870974408726059,4.379722812322039,2.333018659301486
0.5,4,7,2.2138428492766797,2.333018659301486,2.22979206269414,2.542542006900082,0.8283929984905769,1.461207893031158,0.9183258141096098,0.8853772788495883,0.868779982061165,0.8936947411664166,1.0075286869320268,1.239005864729533,1.6699061269649909,2.1403077124322594,2.8078538583466517,3.5324446025341376,4.057765163919153,4.464487803473098,2.333018659301486
0.25,4,7,1.5076091473732778,2.333018659301486,1.5233586625385205,1.6381198284440541,0.8105707840880699,1.0162677333500096,0.8148693148507711,0.8100552684612888,0.840480976101742,0.9231471809390016,1.1020021199506018,1.406694200717245,1.8845438706238513,2.3752400476837914,3.0811756139910518,3.70469791786797,4.128173043691838,4.50143108772,2.333018659301486
0.1,4,7,0.9627769954887277,2.333018659301486,0.968332111533232,1.05447377681119,0.7727955767911263,0.8194358514592955,0.7463888016809884,0.7630170369040514,0.8251424648222575,0.9520301410354454,1.1758274458142346,1.5156943997319403,2.022181060838547,2.5144733432197945,3.2036515282744986,3.802609761061361,4.19632696393951,4.5290364187962595,2.333018659301486
0.05,4,7,0.8402346780772582,2.333018659301486,0.8428819180174913,0.9997991711337727,0.7814721192272515,0.7730160081827507,0.7369012656676612,0.756810532033046,0.8237754510672175,0.9554757758347482,1.1815229640767533,1.523310298790415,2.029824372440052,2.5186855347053916,3.2219813170863087,3.8268775199279386,4.201632327800078,4.533961397852187,2.333018659301486
0.0,4,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,3,7,4.0437367255317165,2.333018659301486,4.040247577950982,4.496520591230242,0.8782870626542979,1.8350848207980612,0.9443202792590482,0.8459093911498874,0.7525830131354746,0.720080097946228,0.7758241347496415,0.9747588089594805,1.3790784534881393,1.868300089863361,2.597829375565059,3.4101704855774613,4.004219592506577,4.432324424919573,2.333018659301486
0.5,3,7,2.481318156674165,2.333018659301486,2.496106032564171,2.599094863202387,0.7966204613361882,1.23882272328848,0.8493158197768044,0.818183025973762,0.8191532556602296,0.8782992234496304,1.0203083069966317,1.2791004516036504,1.726983387862419,2.2103540270197097,2.9276928475573984,3.641532114189314,4.121363942658262,4.486625459578362,2.333018659301486
0.25,3,7,1.6457825778539898,2.333018659301486,1.6925023652612219,1.6148459027852056,0.7919096006067844,0.9731158979582705,0.7916060083144083,0.7889153347914177,0.8282106691399624,0.9304140349729443,1.123820993388029,1.4350036387261966,1.925426767375196,2.4140421522066453,3.1136187609936163,3.759485940628054,4.173985359162635,4.517423989117284,2.333018659301486
0.1,3,7,0.9233013710819291,2.333018659301486,0.9328794876215505,1.0926797003297755,0.7740818690486222,0.8101911398713708,0.7278136601451802,0.7406511355303392,0.8020601641634022,0.9283450303618297,1.1564367671059037,1.5103092591361444,2.025767275979764,2.5202080529947812,3.2169961152358955,3.8233994563818654,4.205505675168301,4.539263563071626,2.333018659301486
0.05,3,7,0.8612842935753979,2.333018659301486,0.8616760679532111,1.006177903431739,0.779336175084826,0.7949382495589836,0.7275240320726724,0.7456633930245714,0.813192215971907,0.9464240079803143,1.178943407984689,1.5291476582562589,2.040573407367345,2.5365961602437155,3.2316486395348,3.831249286871037,4.206416209495545,4.53924267138029,2.333018659301486
0.0,3,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,2,7,3.9240525390836787,2.333018659301486,3.9509400375719674,3.892700824654238,0.7930101275350044,1.6724205407998058,0.8136858099564453,0.7396990945419273,0.7133671202570341,0.7507311035730979,0.8929136598188159,1.170312734462573,1.6318364507700203,2.12567806634415,2.860234143726865,3.588840899115179,4.093805684479035,4.476109790516525,2.333018659301486
0.5,2,7,2.3198061174968423,2.333018659301486,2.3366899054936696,2.5103735785011487,0.7767806065011379,1.2775023110632049,0.777988438906281,0.7524132986872413,0.7689037787521118,0.8521615701703479,1.045852384868534,1.3743534883005977,1.8709471810875613,2.354802628572844,3.059341971657646,3.70997500021416,4.1586517285355145,4.516366504992641,2.333018659301486
0.25,2,7,1.5651134008669176,2.333018659301486,1.5667704257857273,1.614878301310863,0.7748586488490596,1.0195950997841907,0.7401665053639449,0.7401614561265136,0.7962018613329922,0.918487634026673,1.1354369478878035,1.4678149533125515,1.9665436915630823,2.459047911005899,3.1642212320609007,3.778356584690294,4.185111940634162,4.528541751711478,2.333018659301486
0.1,2,7,1.022405001155501,2.333018659301486,1.0251801757187058,1.113854023533623,0.7705606598486602,0.7789365484054395,0.7164511611637165,0.7287195165859638,0.7954962614438703,0.9318857766013983,1.1672987599148685,1.516347602242587,2.035255286939932,2.52158951121596,3.2194551830649956,3.8297148700255357,4.208169211870438,4.541904199307432,2.333018659301486
0.05,2,7,0.9205741221466142,2.333018659301486,0.9300726052493609,0.9352585614665209,0.7641893969537698,0.7558202057185589,0.7283532179050406,0.7469231078609903,0.8209922757312119,0.964510678575115,1.205944376216162,1.560835056296418,2.0796473047699955,2.5688481349683943,3.251910783633269,3.837775611677554,4.213591919823956,4.5446552638191235,2.333018659301486
0.0,2,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,1,7,3.621722870114086,2.333018659301486,3.621722870114086,2.9811619404668246,0.7556196030832694,1.4002030187710532,0.7320186594969086,0.7137841838876043,0.7422808476906544,0.8454150969134525,1.0478431712503775,1.3750853155639924,1.8721749272821373,2.3685295093997696,3.0878562986756934,3.7344445713143513,4.16141290579476,4.510792246230073,2.333018659301486
0.5,1,7,2.5290611222183363,2.333018659301486,2.530311733657241,1.8641949806298765,0.7628629587864855,1.000654421241523,0.7229055938529269,0.7270232819957083,0.7784983462189807,0.8982372416164432,1.1216822521927339,1.4641973073702392,1.9761665926058312,2.466899100569813,3.1775048894725857,3.7934424259734563,4.1898654823512915,4.532068237972071,2.333018659301486
0.25,1,7,1.5524555646878777,2.333018659301486,1.554621102398908,1.3630477730348207,0.7617769539542987,0.8367158857172725,0.7210254633070611,0.7333291379646266,0.7903092027960777,0.9252146965997659,1.163312152397079,1.520384338781364,2.034516936895554,2.5255043504647303,3.211288902704448,3.8087705269708936,4.20483151534197,4.537696558363604,2.333018659301486
0.1,1,7,1.1891181644429156,2.333018659301486,1.191454978021278,1.0519904024027982,0.7639994556770235,0.7477547220199249,0.7197110544413519,0.7372312981112652,0.8095804005796087,0.951143569223409,1.1909156326630892,1.5486818655185526,2.0668038218085085,2.557093197660113,3.251008582282681,3.8422686172768397,4.215716555237175,4.542957191799624,2.333018659301486
0.05,1,7,0.8865628273038044,2.333018659301486,0.889084517141046,0.886334067776155,0.7696499468920992,0.7408706508053855,0.7168882013329845,0.7398479745787244,0.8161559504027796,0.9606189435461698,1.2024381551493528,1.560541653043524,2.0771190866918765,2.568625595011061,3.260249509479218,3.8467695489763405,4.21705141065872,4.54677876931665,2.333018659301486
0.0,1,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,0,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
0.5,0,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
0.25,0,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
0.1,0,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
0.05,0,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
0.0,0,7,0.7169410733089869,2.333018659301486,0.7196597546084941,0.8091841478601567,0.7664235801397,0.7196597546084941,0.7154520074078154,0.7393209909631892,0.8164314727002564,0.963422748006126,1.2102977230215248,1.5694714656277928,2.088099106165355,2.579890805764933,3.267650468036546,3.8520726939383643,4.220139003241359,4.547357924163504,2.333018659301486
1.0,13,6,3.698582079309511,2.333018659301486,3.698582079309511,4.815676387577547,3.7993617306713126,2.7474481747165154,2.892404177938873,2.9772848902072737,3.045969633469912,3.1196944851754815,3.20727673699539,3.3258818445727276,3.503792970826076,3.520375693488664,3.6970724394441983,3.698582079309511,3.698582079309511,3.698582079309511,2.333018659301486
